212,86,19,0
296,7,12,0
270,162,21,0
173,78,31,0
157,137,147,0
260,17,74,0
123,78,134,0
200,64,1,0
228,173,37,0
226,54,78,0
75,40,50,0
177,27,119,0
105,89,133,0
169,32,135,0
7,131,123,0
8,156,54,0
98,27,60,0
84,66,94,0
232,173,48,0
150,10,129,0
171,138,64,0
178,27,82,0
136,108,50,0
33,102,19,0
198,125,108,0
30,66,128,0
257,104,142,0
3,172,70,0
98,91,19,0
148,83,137,0
155,98,78,0
105,33,9,0
14,131,33,0
27,68,76,0
279,163,79,0
269,161,66,0
28,36,137,0
35,73,55,0
227,148,56,0
132,171,114,0
225,38,100,0
168,109,47,0
231,90,113,0
187,157,95,0
66,20,136,0
54,109,31,0
4,135,119,0
223,46,92,0
17,4,126,0
267,115,49,0
178,46,77,0
148,135,69,0
67,59,96,0
141,129,48,0
38,111,101,0
176,26,20,0
286,28,128,0
160,101,58,0
53,111,77,0
273,148,114,0
216,73,138,0
153,131,103,0
220,66,75,0
88,169,66,0
105,15,85,0
213,41,76,0
218,156,83,0
276,18,81,0
115,63,130,0
202,89,99,0
106,103,97,0
208,85,13,0
30,37,85,0
186,121,63,0
98,99,47,0
171,170,5,0
138,150,138,0
20,81,97,0
69,74,10,0
20,104,103,0
26,60,47,0
120,34,103,0
73,3,138,0
129,7,148,0
212,97,103,0
32,109,24,0
282,92,23,0
37,74,113,0
264,95,55,0
51,69,20,0
57,89,151,0
286,171,63,0
43,76,4,0
134,50,150,0
51,47,47,0
132,87,69,0
269,141,43,0
158,32,111,0
170,72,147,0
286,129,102,0
273,8,103,0
64,90,68,0
78,114,63,0
209,138,140,0
46,20,94,0
256,14,25,0
2,108,29,0
6,150,133,0
116,6,148,0
17,84,145,0
29,39,28,0
207,2,89,0
11,68,89,0
69,81,91,0
195,95,123,0
130,28,112,0
213,34,39,0
182,168,128,0
77,172,109,0
165,160,73,0
82,72,24,0
182,29,0,0
266,139,98,0
125,156,68,0
262,36,42,0
129,21,25,0
79,147,58,0
15,6,32,0
210,155,131,0
181,93,102,0
174,90,45,0
216,119,10,0
20,28,112,0
178,19,145,0
47,34,88,0
207,151,61,0
104,137,149,0
206,41,10,0
287,82,65,0
167,31,105,0
43,62,18,0
88,90,71,0
237,161,33,0
215,113,16,0
66,115,1,0
171,144,44,0
92,64,23,0
244,111,133,0
40,144,122,0
120,61,90,0
186,11,90,0
137,157,25,0
184,66,101,0
136,29,43,0
138,105,8,0
208,118,133,0
294,29,11,0
23,129,42,0
142,136,38,0
5,88,128,0
279,173,127,0
145,79,86,0
81,154,148,0
135,93,51,0
276,132,54,0
272,123,2,0
95,119,87,0
165,72,144,0
16,106,94,0
151,151,115,0
241,22,106,0
18,80,127,0
117,73,101,0
18,40,102,0
176,169,86,0
169,31,98,0
297,4,123,0
176,90,109,0
165,105,7,0
150,77,16,0
40,103,126,0
120,62,97,0
129,23,107,0
147,170,101,0
4,27,109,0
227,122,34,0
115,138,50,0
66,126,5,0
204,77,11,0
116,134,89,0
117,37,137,0
222,33,103,0
117,0,89,0
227,170,24,0
28,143,105,0
35,46,32,0
280,16,110,0
160,27,110,0
104,143,136,0
61,83,89,0
274,150,69,0
164,87,140,0
40,111,104,0
232,57,132,0
231,32,13,0
293,99,135,0
69,94,22,0
60,108,13,0
284,24,137,0
193,112,66,0
55,33,74,0
56,73,86,0
247,88,26,0
219,125,127,0
101,0,88,0
94,35,11,0
129,118,15,0
54,169,82,0
235,34,114,0
15,11,145,0
219,44,143,0
161,132,85,0
250,162,9,0
95,27,124,0
78,46,85,0
179,118,79,0
36,44,66,0
227,60,144,0
121,60,44,0
258,144,16,0
38,70,85,0
215,157,0,0
100,27,122,0
231,85,127,0
139,128,98,0
250,166,43,0
126,55,56,0
45,83,90,0
166,128,46,0
101,42,4,0
16,116,32,0
130,174,116,0
254,112,132,0
133,129,75,0
185,82,1,0
86,131,147,0
30,2,82,0
77,161,96,0
1,58,46,0
241,172,2,0
132,33,74,0
198,3,91,0
62,2,106,0
54,89,59,0
257,166,115,0
27,22,93,0
291,139,142,0
172,1,73,0
108,138,24,0
144,44,19,0
139,49,106,0
209,142,99,0
249,79,100,0
56,111,25,0
126,106,30,0
255,99,127,0
172,117,39,0
235,13,68,0
90,135,100,0
146,120,53,0
292,162,6,0
2,174,14,0
174,114,52,0
88,142,75,0
233,167,27,0
231,17,58,0
109,4,82,0
252,136,23,0
217,17,72,0
222,26,76,0
247,7,20,0
17,47,62,0
88,97,71,0
216,64,131,0
10,72,81,0
296,122,63,0
77,90,86,0
181,65,25,0
21,25,11,0
278,73,97,0
42,145,0,0
285,64,13,0
143,115,16,0
212,44,49,0
169,118,49,0
295,64,143,0
58,28,108,0
213,21,31,0
25,127,1,0
134,141,65,0
194,45,102,0
73,170,71,0
95,20,144,0
142,137,102,0
294,53,97,0
142,145,38,0
174,124,116,0
152,48,45,0
183,154,96,0
105,93,120,0
149,73,61,0
290,12,9,0
0,153,91,0
243,11,109,0
48,38,72,0
257,166,10,0
163,136,126,0
213,105,130,0
157,126,41,0
219,113,94,0
220,136,133,0
258,30,78,0
264,99,42,0
17,170,144,0
23,38,33,0
13,87,98,0
280,48,122,0
291,2,66,0
159,154,69,0
105,87,6,0
193,132,67,0
49,155,149,0
271,74,6,0
264,162,59,0
296,58,73,0
63,19,66,0
37,103,145,0
271,128,99,0
203,37,128,0
249,164,59,0
18,102,9,0
11,87,117,0
19,94,44,0
135,163,74,0
4,118,94,0
230,89,80,0
254,162,58,0
294,120,51,0
252,93,73,0
112,44,23,0
154,173,38,0
202,11,18,0
190,74,141,0
155,69,73,0
158,99,0,0
77,144,98,0
92,108,62,0
15,72,62,0
262,172,100,0
153,3,34,0
141,57,136,0
44,147,143,0
298,110,17,0
177,130,6,0
16,96,11,0
38,77,135,0
200,159,48,0
162,120,99,0
72,69,99,0
287,120,79,0
234,83,61,0
66,90,69,0
254,32,12,0
236,68,21,0
136,11,27,0
112,146,140,0
278,80,19,0
5,40,77,0
12,109,78,0
34,100,133,0
158,44,41,0
156,50,25,0
85,20,69,0
112,113,20,0
96,173,17,0
178,35,58,0
151,170,61,0
208,140,125,0
59,139,114,0
108,122,118,0
114,22,38,0
66,104,38,0
258,79,88,0
236,125,76,0
25,58,124,0
17,43,90,0
138,131,4,0
26,143,69,0
141,123,63,0
148,11,29,0
1,112,40,0
215,72,12,0
255,148,1,0
239,41,56,0
156,88,93,0
160,153,45,0
205,109,40,0
139,27,110,0
258,121,34,0
258,55,127,0
193,81,60,0
267,117,105,0
258,65,115,0
8,164,94,0
152,128,63,0
70,35,106,0
197,25,68,0
250,155,82,0
254,130,116,0
292,151,3,0
274,37,100,0
261,26,86,0
131,97,99,0
174,104,55,0
74,158,89,0
59,43,53,0
138,153,128,0
139,147,121,0
222,150,102,0
103,121,15,0
289,55,53,0
151,43,148,0
37,13,107,0
260,156,151,0
175,123,18,0
267,132,90,0
244,20,19,0
108,127,50,0
268,83,102,0
222,47,82,0
255,13,14,0
112,154,137,0
33,97,3,0
141,32,59,0
76,121,35,0
167,76,136,0
109,31,61,0
295,64,40,0
60,21,103,0
245,37,129,0
131,89,2,0
9,82,115,0
179,92,110,0
34,168,50,0
215,117,6,0
133,126,139,0
296,4,85,0
40,62,82,0
284,132,95,0
157,155,80,0
112,74,66,0
102,43,134,0
115,52,134,0
221,9,19,0
115,143,86,0
281,53,77,0
225,155,32,0
96,8,149,0
134,164,20,0
218,94,110,0
252,154,1,0
169,60,90,0
263,96,4,0
162,122,31,0
128,87,112,0
117,93,114,0
234,130,117,0
296,109,134,0
162,90,18,0
63,7,36,0
85,124,85,0
246,96,93,0
11,99,64,0
17,1,37,0
236,87,50,0
174,15,100,0
268,105,124,0
50,104,124,0
184,85,21,0
249,108,8,0
13,14,106,0
168,72,87,0
257,154,48,0
295,45,58,0
136,91,44,0
201,147,1,0
9,56,146,0
84,43,34,0
205,164,30,0
173,135,33,0
276,62,99,0
271,91,27,0
298,136,17,0
132,14,21,0
11,148,10,0
200,71,47,0
210,15,103,0
47,63,122,0
7,122,91,0
284,111,104,0
83,151,121,0
173,138,97,0
160,54,135,0
259,102,5,0
291,36,95,0
232,63,3,0
73,110,148,0
237,163,140,0
36,120,14,0
46,101,78,0
40,40,32,0
75,61,144,0
105,114,123,0
233,140,90,0
74,57,78,0
255,163,20,0
171,35,113,0
161,109,61,0
127,21,92,0
228,174,19,0
232,52,116,0
191,159,139,0
31,29,11,0
88,142,77,0
121,127,97,0
176,6,125,0
169,70,40,0
97,174,89,0
183,80,131,0
205,1,116,0
203,36,134,0
294,52,128,0
50,78,110,0
186,116,1,0
191,158,69,0
6,17,34,0
288,91,13,0
250,154,112,0
81,144,120,0
177,167,109,0
123,139,6,0
30,46,25,0
131,145,143,0
55,112,135,0
253,110,25,0
77,86,149,0
266,94,38,0
89,31,59,0
106,63,77,0
201,113,143,0
35,57,0,0
163,133,35,0
34,31,60,0
121,141,64,0
215,126,92,0
119,66,83,0
113,127,51,0
96,64,128,0
