212,86,19,0
296,7,12,0
270,162,21,0
173,78,31,0
157,137,147,0
260,17,74,0
123,78,134,0
200,64,1,0
228,173,37,0
226,54,78,0
75,40,50,0
177,27,119,0
105,89,133,0
169,32,135,0
7,131,123,0
8,156,54,0
98,27,60,0
84,66,94,0
232,173,48,0
150,10,129,0
171,138,64,0
178,27,82,0
136,108,50,0
33,102,19,0
198,125,108,0
30,66,128,0
257,104,142,0
3,172,70,0
98,91,19,0
151,148,83,0
248,87,17,0
81,88,17,0
44,36,9,0
273,116,31,0
184,43,139,0
48,72,59,0
41,51,61,0
161,78,8,0
269,59,148,0
252,134,76,0
253,124,142,0
165,61,21,0
216,29,151,0
299,103,106,0
130,148,105,0
40,161,112,0
240,144,85,0
259,110,120,0
116,155,44,0
126,10,97,0
9,99,48,0
181,77,38,0
45,100,18,0
50,96,135,0
217,103,136,0
242,86,98,0
176,2,9,0
135,55,149,0
193,44,131,0
273,148,114,0
138,172,124,0
21,35,70,0
133,85,52,0
221,69,105,0
278,64,91,0
213,41,76,0
218,156,83,0
276,18,81,0
115,63,130,0
202,89,99,0
266,106,103,0
208,85,13,0
30,37,85,0
143,121,63,0
98,99,47,0
171,170,5,0
138,150,138,0
20,81,97,0
69,74,10,0
20,104,103,0
26,60,47,0
120,34,103,0
3,138,84,0
129,7,148,0
212,97,103,0
32,109,24,0
282,92,23,0
40,37,74,0
264,95,55,0
29,146,16,0
241,95,70,0
61,128,59,0
43,76,4,0
134,50,150,0
51,47,47,0
132,87,69,0
199,141,43,0
158,32,111,0
170,72,147,0
286,129,102,0
273,8,103,0
64,90,68,0
78,114,63,0
209,138,140,0
46,20,94,0
251,170,2,0
116,108,134,0
68,32,66,0
111,153,106,0
151,112,84,0
111,139,46,0
137,49,40,0
97,76,126,0
224,136,51,0
32,166,147,0
229,139,55,0
11,13,96,0
261,14,40,0
277,45,49,0
76,71,27,0
227,86,0,0
292,10,139,0
125,156,68,0
262,36,42,0
129,21,25,0
79,147,58,0
15,6,32,0
210,155,131,0
181,93,102,0
174,90,45,0
249,45,119,0
283,165,144,0
40,150,70,0
91,70,68,0
9,103,106,0
194,1,149,0
157,68,63,0
265,61,10,0
159,106,6,0
161,40,111,0
198,46,14,0
88,90,71,0
237,161,33,0
215,113,16,0
66,115,1,0
171,144,44,0
92,64,23,0
244,111,133,0
40,144,122,0
120,61,90,0
186,11,90,0
137,157,25,0
184,66,101,0
136,29,43,0
138,105,8,0
208,118,133,0
294,29,11,0
23,129,42,0
142,136,38,0
5,88,128,0
279,173,127,0
86,10,101,0
228,37,111,0
240,18,14,0
123,154,2,0
196,33,76,0
126,170,15,0
125,52,9,0
40,19,128,0
66,145,142,0
86,3,126,0
58,155,4,0
41,17,75,0
104,17,108,0
296,81,131,0
139,41,103,0
295,122,96,0
155,17,140,0
17,126,150,0
244,168,37,0
207,68,86,0
297,142,45,0
219,59,35,0
217,77,135,0
234,41,50,0
144,132,89,0
115,138,50,0
66,126,5,0
204,77,11,0
116,134,89,0
117,37,137,0
222,33,103,0
117,0,89,0
227,170,24,0
28,143,105,0
35,46,32,0
280,16,110,0
160,27,110,0
104,143,136,0
61,83,89,0
274,150,69,0
164,87,140,0
40,111,104,0
232,57,132,0
231,32,13,0
293,99,135,0
69,94,22,0
60,108,13,0
284,24,137,0
193,112,66,0
55,33,74,0
56,73,86,0
247,88,26,0
219,125,127,0
182,65,103,0
75,133,51,0
65,147,115,0
54,169,82,0
235,34,114,0
145,53,44,0
270,115,32,0
185,59,70,0
131,40,106,0
167,76,3,0
6,126,13,0
240,38,99,0
99,98,133,0
196,70,89,0
44,164,136,0
16,131,40,0
38,70,85,0
273,141,27,0
206,80,10,0
174,130,60,0
65,49,141,0
10,40,30,0
263,174,33,0
26,157,26,0
41,162,87,0
122,154,149,0
100,85,25,0
16,116,32,0
210,116,117,0
206,132,79,0
133,129,75,0
185,82,1,0
86,131,147,0
30,2,82,0
77,161,96,0
1,58,46,0
241,172,2,0
132,33,74,0
91,126,100,0
62,2,106,0
54,89,59,0
257,166,115,0
27,22,93,0
291,139,142,0
172,1,73,0
108,138,24,0
144,44,19,0
139,49,106,0
209,142,99,0
249,79,100,0
56,111,25,0
126,106,30,0
255,99,127,0
172,117,39,0
235,13,68,0
90,135,100,0
146,120,53,0
292,162,6,0
2,174,14,0
174,114,52,0
88,142,75,0
113,135,118,0
101,80,94,0
57,84,70,0
236,24,59,0
210,60,26,0
247,7,20,0
17,47,62,0
88,97,71,0
216,64,131,0
10,72,81,0
296,122,63,0
77,90,86,0
87,65,25,0
21,25,11,0
96,122,22,0
176,164,54,0
30,71,72,0
145,172,36,0
143,115,16,0
212,44,49,0
169,118,49,0
186,64,143,0
58,28,108,0
213,21,31,0
25,127,1,0
134,141,65,0
194,45,102,0
73,170,71,0
95,20,144,0
142,137,102,0
294,53,97,0
142,145,38,0
174,124,116,0
152,48,45,0
183,154,96,0
105,93,120,0
149,73,61,0
290,12,9,0
0,153,91,0
243,11,109,0
48,38,72,0
257,166,10,0
163,136,126,0
213,105,130,0
41,39,111,0
35,23,28,0
219,142,35,0
282,169,120,0
141,51,113,0
39,152,141,0
23,38,33,0
13,87,98,0
122,163,93,0
250,57,97,0
67,145,114,0
9,70,19,0
67,22,96,0
155,149,150,0
262,46,135,0
59,90,55,0
156,7,33,0
4,18,150,0
72,108,5,0
56,51,45,0
223,58,137,0
251,47,30,0
277,11,87,0
19,94,44,0
135,163,74,0
4,118,94,0
230,89,80,0
254,162,58,0
294,120,51,0
252,93,73,0
112,44,23,0
154,173,38,0
202,11,18,0
190,74,141,0
155,69,73,0
158,99,0,0
77,144,98,0
92,108,62,0
15,72,62,0
234,100,16,0
153,3,34,0
141,57,136,0
195,50,44,0
215,43,83,0
244,73,71,0
44,56,87,0
146,84,50,0
64,109,55,0
210,72,120,0
167,61,117,0
63,86,40,0
118,98,17,0
170,129,69,0
65,152,149,0
211,135,80,0
119,24,10,0
21,163,14,0
75,130,107,0
13,144,22,0
68,142,5,0
117,87,38,0
37,72,11,0
167,24,1,0
180,171,136,0
222,57,144,0
236,160,69,0
112,113,20,0
17,92,69,0
177,123,151,0
208,140,125,0
59,139,114,0
108,122,118,0
114,22,38,0
294,145,129,0
180,79,88,0
236,125,76,0
25,58,124,0
17,43,90,0
138,131,4,0
26,143,69,0
141,123,63,0
267,29,69,0
1,112,40,0
215,72,12,0
255,148,1,0
239,41,56,0
156,88,93,0
160,153,45,0
205,109,40,0
139,27,110,0
258,121,34,0
258,55,127,0
193,81,60,0
267,117,105,0
258,65,115,0
8,164,94,0
244,47,52,0
63,166,17,0
35,106,55,0
88,42,59,0
233,72,61,0
146,102,19,0
112,78,35,0
15,39,104,0
288,129,135,0
131,97,99,0
224,103,64,0
61,113,24,0
29,34,113,0
299,60,95,0
170,44,10,0
132,150,102,0
82,103,121,0
289,55,53,0
151,43,148,0
37,13,107,0
245,120,4,0
175,123,18,0
267,132,90,0
244,20,19,0
108,127,50,0
268,83,102,0
222,47,82,0
255,13,14,0
112,154,137,0
33,97,3,0
141,32,59,0
76,121,35,0
167,76,136,0
109,31,61,0
295,64,40,0
102,56,60,0
66,172,37,0
131,89,2,0
9,82,115,0
88,92,79,0
158,116,101,0
40,152,92,0
1,169,112,0
281,105,128,0
246,32,55,0
186,3,67,0
184,108,30,0
112,74,66,0
299,134,37,0
114,108,134,0
148,16,41,0
201,86,33,0
281,53,77,0
217,52,74,0
44,120,70,0
270,118,76,0
207,172,121,0
153,87,26,0
169,60,90,0
263,96,4,0
162,122,31,0
218,158,53,0
276,101,115,0
95,68,92,0
197,69,114,0
98,71,57,0
281,43,83,0
138,141,58,0
204,78,98,0
262,160,124,0
70,121,65,0
225,21,144,0
295,27,124,0
25,120,133,0
200,33,131,0
250,149,116,0
43,50,117,0
149,95,111,0
224,24,148,0
278,51,11,0
58,39,45,0
136,91,44,0
201,147,1,0
9,56,146,0
84,43,34,0
205,164,30,0
173,135,33,0
64,36,45,0
9,88,82,0
236,94,123,0
78,72,51,0
185,90,68,0
223,9,137,0
170,117,89,0
152,53,99,0
96,101,14,0
42,4,39,0
41,83,151,0
173,138,97,0
160,54,135,0
259,102,5,0
291,36,95,0
232,63,3,0
73,110,148,0
153,16,111,0
135,57,109,0
211,59,114,0
255,75,132,0
20,173,36,0
49,169,62,0
260,125,69,0
45,78,16,0
121,153,24,0
156,173,90,0
114,2,37,0
199,3,56,0
83,75,80,0
90,171,5,0
182,5,95,0
15,145,99,0
235,95,49,0
3,143,1,0
97,94,70,0
176,6,125,0
124,154,71,0
40,81,23,0
249,151,80,0
225,78,1,0
195,13,29,0
154,54,51,0
27,40,7,0
189,101,112,0
42,26,108,0
210,71,117,0
288,91,13,0
250,154,112,0
81,144,120,0
177,167,109,0
123,139,6,0
30,46,25,0
131,145,143,0
55,112,135,0
253,110,25,0
77,86,149,0
266,94,38,0
89,31,59,0
106,63,77,0
201,113,143,0
35,57,0,0
163,133,35,0
34,31,60,0
121,141,64,0
215,126,92,0
