212,86,19,0
296,7,12,0
200,37,12,0
13,50,68,0
97,166,59,0
139,103,88,0
222,173,94,0
131,173,37,0
226,54,78,0
75,40,50,0
177,27,119,0
173,48,34,0
261,110,148,0
113,156,70,0
80,148,86,0
187,31,95,0
293,106,59,0
79,89,103,0
79,144,76,0
290,148,27,0
136,108,50,0
33,102,19,0
198,125,108,0
30,66,128,0
257,104,142,0
3,172,70,0
98,91,19,0
151,148,83,0
248,87,17,0
81,88,17,0
44,36,9,0
273,116,31,0
184,43,139,0
269,161,66,0
28,36,137,0
35,73,55,0
227,148,56,0
114,132,114,0
225,38,100,0
168,109,47,0
299,103,106,0
130,148,105,0
40,161,112,0
286,144,85,0
259,110,120,0
155,44,17,0
10,97,11,0
135,75,46,0
101,148,135,0
253,134,67,0
141,129,48,0
38,111,101,0
176,26,20,0
286,28,128,0
160,101,58,0
53,111,77,0
273,148,114,0
216,73,138,0
153,131,103,0
220,66,75,0
169,66,19,0
105,15,85,0
188,147,102,0
6,106,109,0
276,18,81,0
115,63,130,0
202,89,99,0
266,106,103,0
208,85,13,0
30,37,85,0
143,121,63,0
98,99,47,0
171,170,5,0
138,150,138,0
20,81,97,0
69,74,10,0
20,104,103,0
26,60,47,0
120,34,103,0
3,138,84,0
129,7,148,0
212,97,103,0
32,109,24,0
282,92,23,0
40,37,74,0
264,95,55,0
29,146,16,0
241,95,70,0
61,128,59,0
67,29,115,0
96,92,134,0
195,94,22,0
235,47,47,0
69,13,40,0
199,141,43,0
158,32,111,0
170,72,147,0
286,129,102,0
273,8,103,0
64,90,68,0
78,114,63,0
209,138,140,0
46,20,94,0
251,170,2,0
116,108,134,0
68,32,66,0
111,153,106,0
151,112,84,0
111,139,46,0
118,137,49,0
11,68,89,0
69,81,91,0
195,95,123,0
130,28,112,0
213,34,39,0
182,168,128,0
254,172,109,0
165,160,73,0
246,72,24,0
256,14,36,0
74,63,93,0
101,113,62,0
63,137,135,0
262,130,79,0
15,6,32,0
210,155,131,0
181,93,102,0
174,90,45,0
249,45,119,0
283,165,144,0
40,150,70,0
68,79,47,0
9,103,106,0
194,1,149,0
157,68,63,0
265,61,10,0
262,111,126,0
161,40,111,0
198,46,14,0
88,90,71,0
237,161,33,0
215,113,16,0
66,115,1,0
171,144,44,0
92,64,23,0
244,111,133,0
40,144,122,0
120,61,90,0
186,11,90,0
137,157,25,0
184,66,101,0
136,29,43,0
138,105,8,0
208,118,133,0
294,29,11,0
23,129,42,0
142,136,38,0
5,88,128,0
279,173,127,0
145,79,86,0
81,154,148,0
203,51,18,0
195,54,14,0
154,2,28,0
95,119,87,0
165,72,144,0
16,106,94,0
151,151,115,0
86,3,126,0
58,155,4,0
41,17,75,0
104,17,108,0
296,81,131,0
139,41,103,0
295,122,96,0
155,17,140,0
147,17,126,0
153,10,37,0
207,68,86,0
297,142,45,0
219,59,35,0
217,77,135,0
234,41,50,0
144,132,89,0
115,138,50,0
66,126,5,0
204,77,11,0
116,134,89,0
117,37,137,0
222,33,103,0
117,0,89,0
227,170,24,0
28,143,105,0
35,46,32,0
280,16,110,0
160,27,110,0
104,143,136,0
89,36,149,0
274,150,69,0
164,87,140,0
40,111,104,0
274,5,57,0
231,32,13,0
293,99,135,0
69,94,22,0
60,108,13,0
284,24,137,0
193,112,66,0
55,33,74,0
270,51,56,0
179,80,66,0
208,155,26,0
219,125,127,0
182,65,103,0
75,133,51,0
65,147,115,0
149,54,82,0
235,34,114,0
15,11,145,0
143,155,14,0
85,65,79,0
250,162,9,0
95,27,124,0
78,46,85,0
179,118,79,0
36,44,66,0
227,60,144,0
121,60,44,0
191,4,2,0
195,149,49,0
190,132,49,0
215,157,0,0
100,27,122,0
231,85,127,0
139,128,98,0
250,166,43,0
56,85,26,0
41,162,87,0
122,154,149,0
100,85,25,0
16,116,32,0
130,174,116,0
254,112,132,0
252,129,75,0
185,82,1,0
86,131,147,0
30,2,82,0
77,161,96,0
204,152,144,0
84,0,77,0
90,155,139,0
95,153,123,0
107,114,112,0
212,157,13,0
83,24,12,0
87,73,110,0
59,166,91,0
267,174,79,0
282,0,126,0
142,88,127,0
159,85,95,0
145,94,57,0
99,64,4,0
182,78,115,0
93,20,57,0
113,42,91,0
262,159,47,0
6,77,125,0
292,141,17,0
116,144,129,0
22,160,16,0
265,39,68,0
155,162,99,0
146,129,66,0
152,163,53,0
135,118,137,0
101,80,94,0
57,84,70,0
236,24,59,0
210,60,26,0
123,7,20,0
17,47,62,0
189,71,134,0
171,93,23,0
243,65,83,0
76,70,5,0
65,0,36,0
62,2,23,0
218,127,31,0
176,164,54,0
30,71,72,0
145,172,36,0
143,115,16,0
212,44,49,0
169,118,49,0
186,64,143,0
58,28,108,0
213,21,31,0
25,127,1,0
134,141,65,0
194,45,102,0
73,170,71,0
95,20,144,0
142,137,102,0
294,53,97,0
142,145,38,0
174,124,116,0
152,48,45,0
183,154,96,0
113,105,93,0
149,73,61,0
290,12,9,0
0,153,91,0
243,11,109,0
48,38,72,0
257,166,10,0
163,136,126,0
213,105,130,0
41,39,111,0
35,23,28,0
219,142,35,0
282,169,120,0
141,51,113,0
39,152,141,0
23,38,33,0
71,13,99,0
163,93,80,0
250,57,97,0
252,145,114,0
9,70,19,0
67,22,96,0
155,149,150,0
271,74,6,0
264,162,59,0
296,58,73,0
37,103,145,0
271,128,99,0
203,37,128,0
249,164,59,0
18,102,9,0
11,87,117,0
19,94,44,0
135,163,74,0
4,118,94,0
189,80,61,0
254,162,58,0
49,65,49,0
123,91,120,0
257,90,32,0
274,89,10,0
229,141,44,0
153,116,99,0
77,144,98,0
92,108,62,0
15,72,62,0
262,172,100,0
153,3,34,0
141,57,136,0
195,50,44,0
215,43,83,0
244,73,71,0
44,56,87,0
249,84,50,0
64,109,55,0
229,91,72,0
100,167,61,0
63,86,40,0
118,98,17,0
170,129,69,0
65,152,149,0
211,135,80,0
119,24,10,0
21,163,14,0
75,130,107,0
13,144,22,0
227,142,5,0
117,87,38,0
37,72,11,0
167,24,1,0
75,171,136,0
222,57,144,0
236,160,69,0
112,113,20,0
96,173,17,0
240,58,23,0
239,61,63,0
216,7,58,0
255,122,9,0
38,44,136,0
260,42,26,0
207,129,102,0
55,90,48,0
41,5,34,0
135,28,145,0
104,32,120,0
234,67,26,0
261,88,87,0
188,64,73,0
271,46,79,0
25,53,45,0
4,117,53,0
239,41,56,0
156,88,93,0
137,13,99,0
210,10,40,0
240,145,122,0
119,27,31,0
146,109,134,0
204,20,7,0
289,2,65,0
8,164,94,0
244,47,52,0
63,166,17,0
106,55,123,0
88,42,59,0
233,72,61,0
146,102,19,0
112,78,35,0
15,39,104,0
288,129,135,0
131,97,99,0
224,103,64,0
61,113,24,0
29,34,113,0
299,60,95,0
170,44,10,0
180,128,132,0
222,76,135,0
271,129,41,0
188,100,47,0
151,132,140,0
137,59,118,0
151,12,95,0
40,124,111,0
42,154,3,0
52,41,36,0
285,172,89,0
68,60,38,0
190,58,90,0
250,55,112,0
115,33,97,0
89,141,32,0
286,70,76,0
167,76,136,0
109,31,61,0
295,64,40,0
102,56,60,0
66,172,37,0
131,89,2,0
9,82,115,0
179,92,110,0
34,168,50,0
215,117,6,0
133,126,139,0
296,4,85,0
40,62,82,0
284,132,95,0
184,108,30,0
112,74,66,0
102,43,134,0
115,52,134,0
287,9,19,0
203,143,86,0
281,53,77,0
225,155,32,0
96,8,149,0
134,164,20,0
226,110,121,0
153,87,26,0
169,60,90,0
263,96,4,0
162,122,31,0
218,158,53,0
276,101,115,0
95,68,92,0
197,69,114,0
98,71,57,0
281,43,83,0
151,67,138,0
85,124,85,0
246,96,93,0
11,99,64,0
17,1,37,0
236,87,50,0
174,15,100,0
268,105,124,0
50,104,124,0
184,85,21,0
249,108,8,0
13,14,106,0
168,72,87,0
257,154,48,0
58,39,45,0
136,91,44,0
201,147,1,0
9,56,146,0
84,43,34,0
205,164,30,0
173,135,33,0
64,36,45,0
9,88,82,0
236,94,123,0
78,72,51,0
185,90,68,0
223,9,137,0
170,117,89,0
152,53,99,0
96,101,14,0
42,4,39,0
86,135,41,0
92,135,67,0
150,45,118,0
25,159,95,0
284,35,2,0
220,160,109,0
56,59,142,0
6,25,15,0
237,163,140,0
36,120,14,0
46,101,78,0
40,40,32,0
75,61,144,0
105,114,123,0
233,140,90,0
74,57,78,0
156,173,90,0
114,2,37,0
199,3,56,0
83,75,80,0
90,171,5,0
182,5,95,0
217,91,15,0
31,29,11,0
88,142,77,0
121,127,97,0
176,6,125,0
124,154,71,0
40,81,23,0
88,72,151,0
89,142,78,0
195,13,29,0
154,54,51,0
27,40,7,0
189,101,112,0
191,158,69,0
17,155,34,0
288,91,13,0
250,154,112,0
81,144,120,0
177,167,109,0
123,139,6,0
30,46,25,0
131,145,143,0
55,112,135,0
253,110,25,0
77,86,149,0
266,94,38,0
89,31,59,0
77,150,23,0
241,140,145,0
119,32,72,0
269,141,58,0
149,113,110,0
215,126,92,0
119,66,83,0
113,127,51,0
96,64,128,0
285,97,52,0
